# North Dakota Launch Site (Up to date)
# 574 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (39 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
14.515,1242,11.532,-9.8285,11.641,9.8313,35.996,0.031908,35.996,0.050788,1.593,0.23558,47,-97,9.8016,6.3925,5.2051e-7,3.1619,-6.3958e-4,30781,0,123.06,0.72863,361.42,323.82,1.2875,0.036441,3414316,0,2.2208,0.41413,0.45362,0.25483,0.039126,0.12017,1.4124,1.6116,-3.585e-4,0,0,0,0,0.20694,0.0011699,29.2,669.66,78.695,0.052555,NaN,1.4348,786.58,332.17,0.05,0.1381
14.565,1242.5,11.04,-9.8214,11.153,9.8245,36.075,0.032073,36.075,0.050939,1.5808,0.2477,47,-97,9.8016,7.1466,5.2054e-7,3.216,-7.1126e-4,30781,0,123.06,0.72863,359.36,323.82,1.217,0.035072,3285861,0,2.1016,0.41585,0.46346,0.25657,0.039124,0.12016,1.614,1.7334,6.3439e-5,0,0,0,0,0.23113,0.0011217,29.2,669.66,78.535,0.052672,NaN,1.4311,786.53,332.17,0.05,0.13843
14.615,1243.1,10.549,-9.8173,10.665,9.8203,36.154,0.032238,36.154,0.051089,1.5686,0.24059,47,-97,9.8016,7.4984,5.2056e-7,3.2675,-6.0272e-4,30781,0,123.06,0.72863,358.43,323.82,1.1853,0.033615,3149240,0,1.9554,0.41779,0.46943,0.25852,0.039123,0.12015,1.7106,1.7679,-7.5982e-5,0,0,0,0,0.25972,0.0010736,29.2,669.66,78.373,0.052784,NaN,1.4276,786.48,332.16,0.05,0.13871
14.665,1243.6,10.059,-9.8116,10.178,9.8147,36.232,0.032403,36.232,0.05124,1.5565,0.24541,47,-97,9.8016,8.1999,5.205e-7,3.3167,-6.1001e-4,30781,0,123.06,0.72863,356.64,323.82,1.124,0.032224,3018795,0,1.8348,0.41973,0.47936,0.26048,0.039121,0.12013,1.9078,1.8529,3.4078e-4,0,0,0,0,0.2912,0.0010256,29.2,669.66,78.208,0.052892,NaN,1.4242,786.43,332.16,0.05,0.13904
14.715,1244.1,9.5683,-9.806,9.6921,9.8092,36.31,0.032567,36.31,0.05139,1.5441,0.25049,47,-97,9.8016,8.9834,5.2049e-7,3.3638,-6.299e-4,30781,0,123.06,0.72863,354.74,323.82,1.0588,0.030844,2889326,0,1.7197,0.42178,0.49043,0.26253,0.03912,0.12012,2.1353,1.9339,-3.2159e-4,0,0,0,0,0.32696,9.7764e-4,29.2,669.66,78.041,0.052997,NaN,1.421,786.38,332.16,0.05,0.13937
14.765,1244.5,9.0781,-9.8004,9.2064,9.8038,36.387,0.032732,36.387,0.051541,1.5314,0.25588,47,-97,9.8016,9.8604,5.2046e-7,3.4088,-6.3671e-4,30781,0,123.06,0.72863,352.71,323.82,0.98931,0.029475,2760968,0,1.6094,0.42392,0.50264,0.26469,0.039119,0.12011,2.3991,2.0061,4.8265e-4,0,0,0,0,0.36767,9.2982e-4,29.2,669.66,77.872,0.0531,NaN,1.418,786.33,332.16,0.05,0.13971
14.815,1245,8.5882,-9.797,8.7215,9.8001,36.463,0.032897,36.463,0.051692,1.5186,0.24882,47,-97,9.8016,10.459,5.2043e-7,3.4508,-5.3265e-4,30781,0,123.06,0.72863,351.39,323.82,0.94399,0.028039,2626368,0,1.4834,0.42631,0.51197,0.26709,0.039118,0.1201,2.5846,2.0234,-4.2049e-4,0,0,0,0,0.41638,8.8213e-4,29.2,669.66,77.7,0.0532,NaN,1.4151,786.29,332.16,0.05,0.14005
14.865,1245.4,8.0984,-9.7949,8.2374,9.7977,36.539,0.033061,36.539,0.051843,1.5068,0.23475,47,-97,9.8016,10.893,5.2042e-7,3.4881,-3.4601e-4,30781,0,123.06,0.72863,350.46,323.82,0.91209,0.02656,2487701,0,1.3511,0.42894,0.51974,0.26974,0.039117,0.12009,2.722,2.0082,-4.2188e-4,0,0,0,0,0.47413,8.346e-4,29.2,669.66,77.527,0.053296,NaN,1.4124,786.25,332.15,0.05,0.14038
14.915,1245.8,7.6089,-9.7874,7.7542,9.7907,36.614,0.033225,36.614,0.051993,1.4945,0.25289,47,-97,9.8016,12.499,5.2044e-7,3.5226,-4.9257e-4,30781,0,123.06,0.72863,347.22,323.82,0.80113,0.025306,2370217,0,1.2704,0.43133,0.53832,0.27213,0.039116,0.12008,3.2496,2.0712,2.6551e-4,0,0,0,0,0.53265,7.8723e-4,29.2,669.66,77.352,0.053389,NaN,1.4099,786.21,332.15,0.05,0.1407
14.965,1246.2,7.1196,-9.7811,7.2722,9.7847,36.688,0.033389,36.688,0.052144,1.4817,0.26345,47,-97,9.8016,14.012,5.2044e-7,3.5541,-5.5316e-4,30781,0,123.06,0.72863,344.43,323.82,0.70567,0.024022,2249875,0,1.1769,0.43393,0.55345,0.27474,0.039115,0.12008,3.7747,2.0616,-3.685e-4,0,0,0,0,0.60174,7.4005e-4,29.2,669.66,77.175,0.05348,NaN,1.4075,786.18,332.15,0.05,0.14104
15.015,1246.5,6.6308,-9.7743,6.7913,9.7782,36.762,0.033553,36.762,0.052295,1.4681,0.27555,47,-97,9.8016,15.759,5.2043e-7,3.5821,-6.1172e-4,30781,0,123.06,0.72863,341.49,323.82,0.60519,0.022773,2132800,0,1.0809,0.43664,0.56564,0.27746,0.039114,0.12007,4.4139,1.9906,-4.8782e-4,0,0,0,0,0.68015,6.9308e-4,29.2,669.66,76.996,0.053568,NaN,1.4053,786.14,332.15,0.05,0.14138
15.065,1246.8,6.1421,-9.7702,6.312,9.774,36.835,0.033717,36.835,0.052446,1.4545,0.27302,47,-97,9.8016,17.172,5.2045e-7,3.6056,-5.5039e-4,30781,0,123.06,0.72863,339.32,323.82,0.53082,0.02143,2006974,0,0.96736,0.43977,0.57168,0.2806,0.039113,0.12006,4.9557,1.8525,9.0009e-5,0,0,0,0,0.77821,6.4637e-4,29.2,669.66,76.817,0.053653,NaN,1.4032,786.11,332.15,0.05,0.14174
15.115,1247.1,5.6538,-9.7638,5.8344,9.7678,36.907,0.03388,36.907,0.052596,1.4406,0.28123,47,-97,9.8016,19.203,5.2045e-7,3.6246,-5.7553e-4,30781,0,123.06,0.72863,336.48,323.82,0.43359,0.020198,1891518,0,0.86083,0.44287,0.57272,0.28371,0.039112,0.12005,5.7717,1.617,-2.6091e-4,0,0,0,0,0.88531,5.9999e-4,29.2,669.66,76.636,0.053736,NaN,1.4013,786.09,332.15,0.05,0.14207
15.165,1247.4,5.1657,-9.7604,5.3591,9.7643,36.979,0.034043,36.979,0.052747,1.4265,0.27624,47,-97,9.8016,21.278,5.2045e-7,3.6365,-5.5428e-4,30781,0,123.06,0.72863,333.89,323.82,0.3447,0.018945,1774182,0,0.75262,0.44629,0.56914,0.28713,0.039112,0.12005,6.4647,0.40131,-4.6387e-5,0,0,0,0,1.0129,5.5401e-4,29.2,669.66,76.454,0.053817,NaN,1.3995,786.06,332.15,0.05,0.14241
15.215,1247.6,4.6778,-9.7581,4.8865,9.7618,37.05,0.034206,37.05,0.052898,1.4129,0.2676,47,-97,9.8016,23.655,5.2045e-7,3.6312,-5.2862e-4,30781,0,123.06,0.72863,331.25,323.82,0.25433,0.017724,1659755,0,0.64712,0.44991,0.55914,0.29076,0.039111,0.12004,7.1772,-1.7047,3.4798e-4,0,0,0,0,1.1539,5.0854e-4,29.2,669.66,76.273,0.053895,NaN,1.3979,786.04,332.15,0.05,0.14273
15.265,1247.9,4.1899,-9.7546,4.4175,9.7582,37.12,0.034369,37.12,0.053049,1.3998,0.26456,47,-97,9.8016,26.597,5.2045e-7,3.6102,-5.3774e-4,30781,0,123.06,0.72863,328.41,323.82,0.15719,0.016591,1553612,0,0.54626,0.45357,0.53869,0.29442,0.03911,0.12004,8.1269,-4.4058,-3.3212e-5,0,0,0,0,1.3018,4.6375e-4,29.2,669.66,76.091,0.053972,NaN,1.3965,786.01,332.15,0.05,0.14312
15.315,1248,3.7024,-9.7473,3.9533,9.7512,37.19,0.034532,37.19,0.0532,1.3861,0.27763,47,-97,9.8016,30.697,5.2045e-7,3.5686,-6.5492e-4,30781,0,123.06,0.72863,325.13,323.82,0.044912,0.015705,1470671,0,0.45201,0.45666,0.49743,0.29752,0.03911,0.12003,9.5585,-8.2673,3.9299e-4,0,0,0,0,1.4194,4.1979e-4,29.2,669.66,75.912,0.054047,NaN,1.3952,786,332.14,0.05,0.14362
15.365,1248.2,3.2151,-9.7443,3.4957,9.7481,37.259,0.034694,37.259,0.053351,1.3723,0.2735,47,-97,9.8016,34.289,5.2045e-7,3.5109,-6.1299e-4,30781,0,123.06,0.72863,322.81,323.82,-0.034823,0.014624,1369395,0,0.35879,0.46075,0.4554,0.30162,0.039109,0.12003,10.897,-11.848,3.9239e-4,0,0,0,0,1.5846,3.7696e-4,29.2,669.66,75.735,0.054121,NaN,1.3941,785.98,332.14,0.05,0.14399
15.415,1248.4,2.7279,-9.7433,3.0476,9.7469,37.327,0.034856,37.327,0.053503,1.3589,0.26243,47,-97,9.8016,38.017,5.2045e-7,3.443,-5.0951e-4,30781,0,123.06,0.72863,320.84,323.82,-0.10202,0.013478,1262083,0,0.27256,0.46554,0.40728,0.30641,0.039109,0.12002,12.347,-15.692,8.302e-5,0,0,0,0,1.794,3.3572e-4,29.2,669.66,75.561,0.054194,NaN,1.3931,785.96,332.14,0.05,0.14434
15.465,1248.5,2.2407,-9.7426,2.614,9.7459,37.395,0.035018,37.395,0.053654,1.3461,0.25221,47,-97,9.8016,42.387,5.2046e-7,3.3691,-3.9921e-4,30781,0,123.06,0.72863,319.05,323.82,-0.16339,0.012385,1159749,0,0.19602,0.47063,0.34687,0.3115,0.039109,0.12002,14.094,-20.237,-1.3258e-4,0,0,0,0,2.0343,2.9675e-4,29.2,669.66,75.391,0.054265,NaN,1.3923,785.95,332.14,0.05,0.14469
15.515,1248.6,1.7518,-9.785,2.2059,9.7853,37.462,0.035179,37.462,0.053805,1.3405,0.080325,47,-97,9.8016,48.312,5.2045e-7,3.3478,-3.9758e-4,30781,0,123.06,0.72863,382.19,323.82,1.9989,0.011653,1091191,0,0.13139,0.47437,0.26263,0.31524,0.039108,0.12002,5.0311,-3.5067,-3.838e-4,0,0,0,0,2.2689,2.6166e-4,29.2,669.66,75.223,0.054336,NaN,1.3916,785.94,332.14,0.05,0.14512
15.565,1248.7,1.2626,-9.7845,1.8387,9.7848,37.529,0.035341,37.529,0.053956,1.3367,0.074475,47,-97,9.8016,54.921,5.2045e-7,3.3339,-3.8446e-4,30781,0,123.06,0.72863,384.57,323.82,2.0803,0.011043,1034026,0,0.079203,0.47773,0.17631,0.3186,0.039108,0.12002,5.2258,-5.1566,-1.5887e-4,0,0,0,0,2.5057,2.3171e-4,29.2,669.66,75.056,0.054405,NaN,1.3911,785.94,332.14,0.05,0.14548
15.615,1248.7,0.77339,-9.7843,1.5412,9.7846,37.596,0.035503,37.596,0.054107,1.3331,0.069463,47,-97,9.8016,62.104,5.2045e-7,3.3166,-3.4306e-4,30781,0,123.06,0.72863,387.48,323.82,2.1799,0.010521,985178,0,0.040588,0.4808,0.099534,0.32168,0.039108,0.12001,5.3983,-6.6626,-1.538e-4,0,0,0,0,2.7319,2.0896e-4,29.2,669.66,74.89,0.054472,NaN,1.3908,785.93,332.14,0.05,0.14583
15.665,1248.7,0.28417,-9.7847,1.3598,9.7849,37.662,0.035666,37.662,0.054259,1.3297,0.064086,47,-97,9.8016,69.822,5.2045e-7,3.2973,-2.4372e-4,30781,0,123.06,0.72863,391.08,323.82,2.3034,0.010012,937480,0,0.015557,0.48399,0.042131,0.32487,0.039108,0.12001,5.524,-7.9477,9.4697e-5,0,0,0,0,2.9818,1.9593e-4,29.2,669.66,74.724,0.054538,NaN,1.3906,785.93,332.14,0.05,0.14617
15.715,1248.7,-0.20509,-9.7849,1.3424,9.7851,37.728,0.035828,37.728,0.05441,1.3267,0.061115,47,-97,9.8016,78.207,5.2045e-7,3.2771,-1.4624e-4,30781,0,123.06,0.72863,395.21,323.82,2.4449,0.0097072,908942,0,0.0032504,0.48601,0.009364,0.32689,0.039108,0.12001,5.6217,-8.8706,2.8072e-4,0,0,0,0,3.1332,1.9459e-4,29.2,669.66,74.56,0.054602,NaN,1.3906,785.93,332.14,0.05,0.14651
# Event APOGEE occurred at t=15.765 seconds
15.765,1248.7,-0.69428,-9.7826,1.4945,9.7828,37.795,0.035991,37.795,0.054561,1.3234,0.068348,47,-97,9.8016,86.286,5.2045e-7,3.2548,-2.2859e-4,30781,0,123.06,0.72863,398.63,323.82,2.562,0.010146,950042,0,1.2069e-4,0.48313,3.1826e-4,0.32401,0.039108,0.12001,5.7659,-9.125,-1.566e-4,0,0,0,0,2.8292,2.0511e-4,29.2,669.66,74.397,0.054665,NaN,1.3908,785.93,332.14,0.0025,0.15692
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=15.766 seconds
15.818,1248.7,-1.2187,-9.7873,3.3791,9.7876,37.866,0.036165,37.866,0.054723,1.3199,0.065867,47,-97,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.010174,952630,0,2.0772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0592e-4,NaN,NaN,NaN,NaN,1.9785,1.3908,785.93,332.14,0.051085,0.15761
15.869,1248.6,-1.7187,-9.7756,3.6232,9.7759,37.933,0.036332,37.933,0.054878,1.3162,0.07294,47,-97,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.010908,1021429,0,2.3881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2767e-4,NaN,NaN,NaN,NaN,2.0921,1.3911,785.94,332.14,0.051146,0.15769
15.921,1248.5,-2.2187,-9.7621,3.8971,9.7624,38,0.036499,38,0.055033,1.3121,0.080385,47,-97,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.011733,1098656,0,2.7628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5727e-4,NaN,NaN,NaN,NaN,2.1814,1.3916,785.94,332.14,0.051217,0.15775
15.972,1248.4,-2.7187,-9.7473,4.1495,9.7477,38.067,0.036667,38.067,0.055188,1.3077,0.085773,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.012493,1169832,0,3.1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9235e-4,NaN,NaN,NaN,NaN,2.1945,1.3922,785.95,332.14,0.051294,0.1578
16.023,1248.2,-3.2186,-9.7295,4.4908,9.73,38.135,0.036835,38.135,0.055343,1.3028,0.094601,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.013521,1266076,0,3.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3118e-4,NaN,NaN,NaN,NaN,2.2668,1.3931,785.96,332.14,0.051387,0.15785
16.075,1248,-3.7186,-9.7093,4.8545,9.7099,38.201,0.037004,38.201,0.055499,1.2974,0.10395,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.014616,1368613,0,4.2873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7258e-4,NaN,NaN,NaN,NaN,2.3313,1.3941,785.98,332.14,0.051494,0.1579
16.126,1247.8,-4.2186,-9.6869,5.2214,9.6876,38.268,0.037173,38.268,0.055655,1.2916,0.11275,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.01572,1472083,0,4.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1577e-4,NaN,NaN,NaN,NaN,2.368,1.3952,786,332.14,0.051612,0.15794
16.178,1247.6,-4.7185,-9.6628,5.5719,9.6635,38.335,0.037342,38.335,0.055812,1.2854,0.11946,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.016776,1570926,0,5.6484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6026e-4,NaN,NaN,NaN,NaN,2.3484,1.3966,786.02,332.15,0.051741,0.15799
16.23,1247.3,-5.2185,-9.6381,5.8664,9.6388,38.401,0.037512,38.401,0.055969,1.2792,0.12039,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.017662,1653971,0,6.2613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0571e-4,NaN,NaN,NaN,NaN,2.2002,1.3981,786.04,332.15,0.051873,0.15804
16.282,1247.1,-5.7185,-9.607,6.312,9.6079,38.468,0.037683,38.468,0.056127,1.2723,0.13196,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.019004,1779640,0,7.2488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5189e-4,NaN,NaN,NaN,NaN,2.2716,1.3997,786.06,332.15,0.05204,0.15809
16.334,1246.8,-6.2184,-9.5723,6.7851,9.5735,38.534,0.037854,38.534,0.056285,1.2647,0.1459,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.020428,1913083,0,8.3764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9862e-4,NaN,NaN,NaN,NaN,2.3796,1.4016,786.09,332.15,0.052228,0.15813
16.387,1246.4,-6.7183,-9.5357,7.2368,9.537,38.6,0.038026,38.6,0.056444,1.2564,0.15774,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.021788,2040498,0,9.5292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4576e-4,NaN,NaN,NaN,NaN,2.4371,1.4036,786.12,332.15,0.052427,0.15818
16.439,1246,-7.2183,-9.4983,7.6388,9.4997,38.666,0.038199,38.666,0.056603,1.2478,0.16349,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.022998,2153910,0,10.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9324e-4,NaN,NaN,NaN,NaN,2.3789,1.4058,786.15,332.15,0.052633,0.15823
16.492,1245.7,-7.7182,-9.458,8.0543,9.4595,38.732,0.038372,38.732,0.056764,1.2389,0.16941,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.024249,2271114,0,11.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.41e-4,NaN,NaN,NaN,NaN,2.3254,1.4082,786.19,332.15,0.052857,0.15828
16.545,1245.2,-8.2181,-9.4146,8.4835,9.4163,38.797,0.038546,38.797,0.056925,1.2295,0.17584,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.025541,2392234,0,13.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.89e-4,NaN,NaN,NaN,NaN,2.2825,1.4108,786.23,332.15,0.0531,0.15832
16.599,1244.8,-8.718,-9.3662,8.9633,9.3681,38.863,0.038721,38.863,0.057087,1.2195,0.1888,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.026985,2527617,0,14.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3719e-4,NaN,NaN,NaN,NaN,2.3488,1.4135,786.27,332.16,0.053373,0.15838
16.652,1244.3,-9.2179,-9.3173,9.3978,9.3193,38.928,0.038896,38.928,0.05725,1.209,0.19412,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.028293,2650236,0,16.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8552e-4,NaN,NaN,NaN,NaN,2.2899,1.4165,786.31,332.16,0.053652,0.15842
16.706,1243.8,-9.7178,-9.2642,9.8619,9.2664,38.993,0.039073,38.993,0.057413,1.1981,0.20349,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.02969,2781226,0,17.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3399e-4,NaN,NaN,NaN,NaN,2.2965,1.4196,786.36,332.16,0.053958,0.15847
16.761,1243.2,-10.218,-9.2084,10.325,9.2109,39.058,0.03925,39.058,0.057578,1.1866,0.21205,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.031085,2911981,0,19.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8258e-4,NaN,NaN,NaN,NaN,2.2911,1.4229,786.41,332.16,0.054284,0.15852
16.815,1242.7,-10.717,-9.1519,10.755,9.1543,39.122,0.039428,39.122,0.057744,1.1749,0.21253,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.032379,3033394,0,21.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010313,NaN,NaN,NaN,NaN,2.1712,1.4264,786.46,332.16,0.054619,0.15857
16.87,1242.1,-11.217,-9.0913,11.208,9.0939,39.186,0.039607,39.186,0.057911,1.1631,0.21632,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.033743,3161279,0,22.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00108,NaN,NaN,NaN,NaN,2.1049,1.4301,786.51,332.17,0.054982,0.15862
16.926,1241.4,-11.717,-9.0257,11.698,9.0286,39.25,0.039787,39.25,0.05808,1.1504,0.22841,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.035216,3299541,0,24.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011289,NaN,NaN,NaN,NaN,2.1548,1.4341,786.57,332.17,0.05538,0.15866
16.981,1240.8,-12.217,-8.9588,12.164,8.9618,39.314,0.039969,39.314,0.058249,1.1374,0.2338,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.036619,3431196,0,26.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011778,NaN,NaN,NaN,NaN,2.1157,1.4382,786.63,332.17,0.055792,0.15872
17.038,1240.1,-12.717,-8.8865,12.666,8.89,39.378,0.040151,39.378,0.05842,1.1233,0.24921,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.038131,3573053,0,29.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012268,NaN,NaN,NaN,NaN,2.2054,1.4425,786.7,332.17,0.056243,0.15877
17.094,1239.3,-13.217,-8.8135,13.137,8.8172,39.441,0.040334,39.441,0.058593,1.1089,0.25478,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.039548,3706041,0,31.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012758,NaN,NaN,NaN,NaN,2.1717,1.4471,786.76,332.18,0.056707,0.15882
17.152,1238.6,-13.716,-8.7389,13.594,8.7426,39.504,0.040518,39.504,0.058767,1.0944,0.25436,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.040923,3835163,0,33.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013248,NaN,NaN,NaN,NaN,2.0706,1.4519,786.84,332.18,0.057191,0.15887
17.209,1237.8,-14.216,-8.6605,14.064,8.6643,39.567,0.040704,39.567,0.058942,1.0795,0.25719,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.042338,3968101,0,36.019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013739,NaN,NaN,NaN,NaN,2.0132,1.4569,786.91,332.18,0.057708,0.15892
17.268,1236.9,-14.716,-8.5774,14.557,8.5816,39.629,0.040891,39.629,0.05912,1.0639,0.26815,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.043821,4107370,0,38.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014231,NaN,NaN,NaN,NaN,2.0505,1.4621,786.99,332.18,0.058265,0.15898
17.326,1236,-15.216,-8.4918,15.043,8.4963,39.691,0.041079,39.691,0.059299,1.0476,0.27643,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.045286,4245008,0,41.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014723,NaN,NaN,NaN,NaN,2.0581,1.4676,787.07,332.19,0.058849,0.15902
17.386,1235.1,-15.715,-8.4041,15.523,8.4088,39.753,0.041268,39.753,0.05948,1.0309,0.2807,47,-96.999,9.8016,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.046728,4380571,0,43.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015214,NaN,NaN,NaN,NaN,2.0248,1.4733,787.15,332.19,0.059462,0.15907
